category,datetime,headline,id,image,related,source,summary,url
company,2025-08-25 17:30:38,"Elon Musk’s xAI sues Apple and OpenAI, alleging anticompetitive collusion",136522273,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"According to Musk, Apple and OpenAI are colluding to stifle competition from other AI companies.",https://finnhub.io/api/news?id=516a56dece05e72da77f994ec08b1f901e8a1a28c2f28f9a0c0b9412c42a8d70
company,2025-08-25 17:29:47,"Elon Musk Sues Apple, OpenAI",136522274,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Bloomberg's Mark Gurman details the latest on Apple as Elon Musk files a lawsuit against the tech giant and OpenAI, accusing them of unfairly favoring OpenAI on its smartphones. He joins Caroline Hyde on ""Bloomberg Tech.""",https://finnhub.io/api/news?id=071349467edabf0c07f743af2407158405cc21bc874e0e86ce02f4acd35995be
company,2025-08-25 17:12:44,"Elon Musk sues Apple & OpenAI, Roblox rises, Alphabet's new high",136522275,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Yahoo Finance's John Hyland tracks Monday's top moving stocks and biggest market stories in this Market Minute: Tesla (TSLA) CEO and xAI (XAAI.PVT) founder Elon Musk suing Apple (AAPL) and OpenAI (OPAI.PVT), Roblox (RBLX) stock rallying, and Alphabet (GOOG, GOOGL) stock hitting a new record. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",https://finnhub.io/api/news?id=cd37f083513a4b43ce601efcf627712b2ba7c6ced97d0b6ce53bb151c3b93deb
company,2025-08-25 17:09:02,"Musk's X, xAI Sue Apple, OpenAI for Alleged 'Anticompetitive Scheme'",136522276,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Elon Musk's companies X and xAI on Monday sued Apple and OpenAI in federal court, alleging they have engaged in an ""anticompetitive scheme"" that prevents competitors like xAI's Grok from competing fairly and ascending the App Store charts.",https://finnhub.io/api/news?id=9e539309f995339b843e01c6ce1eb901aea061bde6652385aacec2c901748116
company,2025-08-25 16:40:46,"Apple iPhone 17 Launch Could Trigger 'Sell The News' Reaction, Analyst Warns",136522277,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is gearing up for its next iPhone cycle with a September launch expected to spotlight a new ultra-thin iPhone 17 Air, but muted consumer buzz and restrained carrier promotions suggest the release may lack the blockbuster momentum of past product cycles. Bank of America Securities analyst Wamsi Mohan maintained a Buy rating on Apple (NASDAQ:AAPL) with a price forecast of $250. Mohan said expectations for Apple's next iPhone cycle remain modest despite reports suggesting a",https://finnhub.io/api/news?id=e4ab774ba6dcf3899d4162abc2facb5d717884b38aef2e050ccb0da3ad3ab090
company,2025-08-25 16:25:26,"American Eagle downgraded, Puma soars, Musk sues Apple & OpenAI",136509512,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Market Catalysts host Allie Canal dives into what's driving interest in some of Monday's trending tickers on Yahoo Finance's platform, including American Eagle Outfitters (AEO), Puma (PUM.DE), Apple (AAPL), and OpenAI (OPAI.PVT). To watch more expert insights and analysis on the latest market action, check out more Market Catalysts.",https://finnhub.io/api/news?id=624249acd2ebf5c12f5827252807b7ecb625e9f3357bbf43d1947fb2b2a2669d
company,2025-08-25 16:02:19,"Musk's xAI sues Apple, OpenAI alleging antitrust violations",136522279,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Elon Musk's companies xAI and X filed a sweeping US antitrust lawsuit Monday against Apple and OpenAI, alleging the tech giants formed an illegal partnership to stifle competition in artificial intelligence and smartphone markets.The plaintiffs claim Apple holds 65 percent of the US smartphone market, while OpenAI controls at least 80 percent of the generative AI chatbot market through ChatGPT.
Apple and OpenAI announced their partnership in June 2024, making ChatGPT the exclusive AI assistant a",https://finnhub.io/api/news?id=4995a61d78bd0b891e214d004f7d3c718694b4b41939294746f2667f1e98297d
company,2025-08-25 13:49:31,"Stock Market Today: Dow Falls Ahead Of Nvidia Earnings, Inflation Data; Palantir Sells Off (Live Coverage)",136507733,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The Dow Jones index falls Monday ahead of Nvidia earnings and key inflation data. Palantir stock drops.,https://finnhub.io/api/news?id=683641b210c1124848bd7d6581630691a3455bdce5b964676579ed0e2d8aa9bc
company,2025-08-25 13:09:00,"Apple Plans Foldable, Curved-Glass iPhones: Report. What It Means for the Stock.",136507777,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,The shares are in a slump as investors wait to see how the company integrates artificial intelligence with its flagship product.,https://finnhub.io/api/news?id=928c434fc143e6e69f0e54225b9c755fc9080278e8da14fe7586966936d419b5
company,2025-08-25 11:37:00,What Is the Highest Apple Stock Has Ever Been?,136507778,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple's all-time high was reached in late 2024, and it is well below this level today.",https://finnhub.io/api/news?id=9a00ef0f43eb87671050f652a9f1dd0f502d8732e636adc1a6e6f870b57c1713
company,2025-08-22 13:41:00,Suze Orman reveals her favorite stock right now and the investing mistake that shaped her strategy,136487722,,AAPL,MarketWatch,Suze Orman reveals her favorite stock right now and the investing mistake that shaped her strategy,https://finnhub.io/api/news?id=03c9e876a9f29d950a1dfa70089118437b7e02856f9547f278c249c14c0797fb
company,2025-08-25 10:09:26,Could Apple’s (AAPL) Airline Move Reveal a New Approach to Audience Growth?,136507780,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"In August 2025, United Airlines announced that full seasons of select Apple TV+ original series, including Severance and Ted Lasso, are now available for free on over 130,000 seatback screens and in the United app, significantly expanding the airline's inflight entertainment content. This partnership could boost awareness and trial of Apple TV+ among United travelers, broadening Apple’s services reach beyond traditional streaming audiences. We'll explore how Berkshire Hathaway’s sizable...",https://finnhub.io/api/news?id=8d1ec568e2355141d78aad1cadc0dc78a7410789f281182fa35436398a4f81cf
company,2025-08-25 09:27:00,"If You'd Invested $1,000 in SoFi Technologies (SOFI) Stock 3 Years Ago, Here's How Much You'd Have Today. (Spoiler: Wow.)",136507781,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Spoiler: You'd have a lot.,https://finnhub.io/api/news?id=cc372f93fc694e46f10bb1bfac7534e774ec28014abef59053ca2fdc87cd1e9d
company,2025-08-25 08:45:00,IBM: The Retracement An Opportunity As IBM Has Transformed Its Business,136507588,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1445810162/image_1445810162.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"IBM's focus on hybrid cloud, AI, and innovation boosts growth potential. Discover why its undervalued shares offer income & capital appreciation.",https://finnhub.io/api/news?id=bd07496ca6f4bf66e1a45fb96943d6eda47f5938fe184effb5ca3bd4c30d1ad1
company,2025-08-25 08:08:16,BDJ: This Fund Provides Diversification Benefits Along With A High Yield (Rating Downgrade),136507375,,AAPL,SeekingAlpha,,https://finnhub.io/api/news?id=638320c4013e8c18f47c802a7de2f3e0726a7af7dac1e8eae884dee0a4d4eeb2
company,2025-08-25 06:11:46,"Apple: The Future Is Bright, But That Doesn't Mean To Buy",136507010,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2203575435/image_2203575435.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Apple shows robust growth and strong margins, driven by its services segment, but a high valuation tempers buy potential.",https://finnhub.io/api/news?id=31f874ee1dcdd39caf82979740b96b0578f9ab14109c20d15d7c1274b63c0b12
company,2025-08-25 02:21:56,"ETV: Decent Price Right Now, But Not As Diversified As I Would Like",136506262,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2153687482/image_2153687482.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"ETV's strategy relies on writing index options, but its heavy technology weighting reduces diversification. Read why ETV CEF is a Hold.",https://finnhub.io/api/news?id=e609d8759451296d6349d17fdd99438fa94156eeb9a23a86f2d0e912ae4441a0
company,2025-08-25 01:00:00,Tech Rally Shows Signs of Losing Steam,136507772,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Nvidia and other stocks in the Magnificent Seven have been buffeted recently by growing doubts about their valuations and the potential of artificial intelligence.,https://finnhub.io/api/news?id=0f8fa3e29ac4bd95c89354949c4161a2d35db2381f83831109a9b2f473e5024f
company,2025-08-24 23:12:00,"Prediction: All ""Ten Titans"" Stocks Will Surpass $1 Trillion in Market Cap by 2030",136507773,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The Ten Titans already make up 38% of the S&P 500, but their share could grow if companies keep delivering on investor expectations.",https://finnhub.io/api/news?id=21506a32bd26bd2e8cb299d0693e1834738da72b97c33b4ccc8a045bbd406e21
company,2025-08-24 22:00:15,"If you bought Bitcoin instead of every new iPhone, you’d have $250M",136507784,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Bitcoin or iPhone, which investment would have paid more?",https://finnhub.io/api/news?id=2219010c26b8b851571c82f93c92505738ad14bc5c10403441a6544a640d2cd3
company,2025-08-24 20:08:01,Tracking Renaissance Technologies (RenTec) 13F Portfolio - Q2 2025 Update,136504690,,AAPL,SeekingAlpha,,https://finnhub.io/api/news?id=5af03a9d2830ba72b2e198c9657b545ae8d7d8941028d9d6e3cde20a2dffefca
company,2025-08-24 19:59:29,Netflix’s ‘KPop Demon Hunters’ is probably the biggest movie in theaters,136507785,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,This is Netflix's first time winning the domestic box office.,https://finnhub.io/api/news?id=390d947eadec7e91d89abc8db8b332bcd287771bd8582c26f09c9b33d5e1ad3a
company,2025-08-24 18:00:00,Prediction: These 2 Trillion-Dollar Artificial Intelligence (AI) Stocks Could Strike a Megadeal That Wall Street Isn't Ready For,136502572,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Most of the ""Magnificent Seven"" companies have built and scaled legitimate artificial intelligence (AI) platforms, but two outliers in big tech remain.",https://finnhub.io/api/news?id=4aa61de7969df2e537fcbf75911a5d0975ee96cf94d45ea916556d38a6a8a54d
company,2025-08-24 16:00:00,Chinese backer of UK tech takeover accused of military ties,136502573,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,A Chinese tech giant funding the takeover of a British semiconductor company has been accused of links to the country’s military.,https://finnhub.io/api/news?id=3b55f1aa895d7b89e582f60248f0424a158bb4d34316de66b42018335c7ae2bc
company,2025-08-24 15:00:00,"The ""Ten Titans"" Stocks Now Make Up 38% of the S&P 500. Here's What It Means for Your Investment Portfolio",136502531,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Massive growth stocks are driving the performance of the S&P 500, for better or for worse.",https://finnhub.io/api/news?id=0beed2ea303bafdbcdee6489b172454ab0df5c2c868733b172d80693a4b795d7
company,2025-08-24 13:26:30,The Best Ways To Use the Apple Stocks App To Build Your Best Portfolio,136502575,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Discover how Apple’s built-in Stocks app can help investing beginners track funds, set alerts and grow their investing skills.",https://finnhub.io/api/news?id=5ca7e4d33ae50bc068d77ba9e3f590dcd3ec53763ff7a803fc9da8abb40fc20c
company,2025-08-24 11:24:00,"Here's How Many Shares of Apple Stock You'd Need for $10,000 in Yearly Dividends",136502576,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,This powerful consumer brand has found remarkable success because of its ongoing focus on innovation.,https://finnhub.io/api/news?id=b8be2c8adfc45a2581f853334d822802bab801a5392766dc7210bc22fd02c7a9
company,2025-08-24 10:58:30,Nvidia will deliver key earnings report this week,136502538,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Check out the stocks that propelled last week's huge Dow rally.,https://finnhub.io/api/news?id=7b86059d86ff84352acd6fae86a8258b87a44dd3f1d25102d65586b83cc7a8d5
company,2025-08-24 10:50:00,Why Is Warren Buffett Dumping Apple Stock Right Now?,136502578,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Berkshire Hathaway has been rapidly reducing its Apple stock holdings. What's going on?,https://finnhub.io/api/news?id=73ff48685f460de5f73fe6ecf015179bc929e73c78a4bed4aefadbf48985bb15
company,2025-08-24 09:34:00,Best Stock to Buy Right Now: Apple vs. Microsoft,136502563,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Which of these roughly half-century-old companies presents a better investment opportunity?,https://finnhub.io/api/news?id=8a5e42a9d73e09b83190dc51513b368fd5f813da7aada8001706e41188f20fa0
company,2025-08-24 09:23:10,Ethereum's next upgrade: What you need to know,136502580,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Ethereum is gearing up for another major upgrade with the Fusaka hard fork, set for November 5",https://finnhub.io/api/news?id=b8308a5310cab511f1c7f66260442bcb62a56effedfb06262eb84d6b01983bd5
company,2025-08-24 08:02:00,"‘It’s almost tragic’: Bubble or not, the AI backlash is validating what one researcher and critic has been saying for years",136502566,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Gary Marcus told Fortune that AI valuations remind him of Wile E Coyote. ""We are off the cliff.""",https://finnhub.io/api/news?id=c02f68e789e6c621e714c92b71596e170bad8e3e5e606e8c3dc0c7c7d5e951be
company,2025-08-24 05:22:24,No Base iPhone in 2026 as Apple Bets Big on Foldable Launch,136502582,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is among the best stocks to buy now according to AI. According to the report by South Korean outlet ETNews, Apple Inc. (NASDAQ:AAPL) will skip the launch schedule in 2026, breaking from its tradition by not releasing its base model. The reason is simple – it’s saving the spotlight for its first-ever […]",https://finnhub.io/api/news?id=808ae2d0c49ab9b03f5ff9655f9330c6676802665ea8750cf5937e302a0d3582
company,2025-08-24 05:19:46,Amazon AI Chip Executive Joins Arm to Build Complete Chips,136502583,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Amazon.com, Inc. (NASDAQ:AMZN) is among the best stocks to buy now according to AI. On Monday, it was revealed that Arm Holdings has hired Rami Sinno, artificial intelligence chip director at Amazon.com, Inc. (NASDAQ:AMZN), in an effort to develop its own complete chips. Up to this point, Arm has not developed its own chips; rather, […]",https://finnhub.io/api/news?id=2c4675a4789aea76a1abe4ded69dab761cf657957e5b375d54245308b9a8cda2
company,2025-08-24 05:00:44,'We quit our jobs to launch a £2.5m tequila cocktail business',136502584,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Co-founders Alice Parmiter and Wynter Karo quit their corporate jobs to launch premium tequila cocktail brand Pimentae.,https://finnhub.io/api/news?id=6d5de702003b9d1be6bd2638afa73d0025eaf761609e9f36f47ef9ec5d753072
company,2025-08-23 22:27:08,3 Reasons You Should Buy Apple Stock Ahead of a Major Product Launch,136502585,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"When it comes to the rise and fall of Apple stock, there are a number of catalysts investors look out for, and one of them is product launches. Apple consistently moves the market with their new...",https://finnhub.io/api/news?id=94beb6b43d176186a159a51c9c3deeda2a003e3c97a587160b4d0c7c7b64b3cf
company,2025-08-23 16:47:00,"Prediction: This Quantum Computing Stock Will Still Be Worth More Than Berkshire Hathaway, Palantir, and Tesla Combined in 2030",136495839,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Quantum computing could become the next frontier of the artificial intelligence revolution.,https://finnhub.io/api/news?id=963004d4b5e80bab2c5fff729f22be257f34cf9ebb2bedd4c494b9da856a2d25
company,2025-08-23 16:00:02,Should You Buy Nvidia Stock Before August 27?,136497749,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"While U.S.-China tensions continue, Nvidia remains the undisputed king of AI hardware.",https://finnhub.io/api/news?id=98f85b2449e45b2ff2677d9b64411d13507b8092f83be42f053ed7cdaabb7cb8
company,2025-08-23 14:10:00,Warren Buffett Is Selling Apple and Bank of America and Piling Into This Beaten Down Value Stock Instead,136495877,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"This stock looks like a classic ""bear greedy when others are fearful"" investment.",https://finnhub.io/api/news?id=aea4c08e323cb64a8b592182ebcbde4ebf32768cce3245433c496ead6e48207f
company,2025-08-23 14:05:19,This week in Trumponomics: A government hedge fund?,136495842,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Trump wants to nationalize Intel and make other big companies do his bidding. Everybody fine with that?,https://finnhub.io/api/news?id=7197f4b7e60502eeab5cbd8a0a8f7b4c4e183277572e2ee0635531c7ecf46a26
company,2025-08-23 12:00:00,How Tech Is Tackling the New Age-Verification Rules,136495879,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Selfies, government IDs and AI are all being used by companies in an effort to adhere to new laws and regulations aimed at protecting children.",https://finnhub.io/api/news?id=2ebcad4799efbcb2a4e34a0eec8c391bf65a92be17fe05d73e0f8b732927209d
company,2025-08-23 10:07:49,Foxconn’s Recall of More Chinese Staff Tests Apple’s India Push,136495880,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The extraction of Chinese workers from the factory of Yuzhan Technology, a Foxconn component unit, in southern Tamil Nadu state is the second such move in a few months.  Foxconn has started flying in Taiwanese engineers to replace staff leaving, people familiar with the matter said, asking not to be named as the information is private.  Earlier this year, officials in Beijing verbally encouraged regulatory agencies and local governments to curb technology transfers and equipment exports to India and Southeast Asia in what is a potential attempt to prevent companies from shifting manufacturing elsewhere.",https://finnhub.io/api/news?id=ce0350a1cada1abfc2638e13fd6f5ce5d031693e9c391e8c7d25d188f75d151a
company,2025-08-23 10:05:31,"Did Trump save Intel? Not really, analysts say.",136495849,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"SAN FRANCISCO (Reuters) -U.S. President Donald Trump is injecting nearly $9 billion into Intel in exchange for a 9.9% equity stake.  What Intel needs is external customers for its so-called cutting-edge 14A manufacturing process - a tough ask, at least in the short term.  CEO Lip Bu Tan, who took the top job in March, warned last month that the company may have to quit the chip contracting business if it does not land any big clients.",https://finnhub.io/api/news?id=f9dc938c9ab927a7ae254533f06a600f1daf54df8050ee606becea6f1ec5df0b
company,2025-08-23 09:30:00,Warren Buffett Is Selling Apple Stock Again. Should You Follow His Lead?,136495882,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Buffett hadn't sold Apple stock in nearly a year.,https://finnhub.io/api/news?id=67a819077623f6d8344de845e6097c7d733def259f5a1be9305512e41bc53398
company,2025-08-23 08:10:00,Goodbye Growth? Here's What I'm Buying As Value Mounts A Comeback,136493917,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2193071535/image_2193071535.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Recent underperformance in growth tech stocks reflects doubts about AI, while value-oriented dividend stocks have shown resilience and defensiveness. See more here.",https://finnhub.io/api/news?id=cd45534dafc843f5318537f56c7fad06e00d25a8e4c8fbf6789d1ab654d988d8
company,2025-08-23 07:48:00,Is Apple Stock Your Ticket to Becoming a Millionaire?,136495883,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Shares of the tech giant have produced a total return of 68,660% in the past three decades.",https://finnhub.io/api/news?id=d2eec603ce17842f284932a4a3e5c03aff9daa6de5e5d86ddb6af845553352f9
company,2025-08-23 06:30:00,Brace for a Second China Shock. Advanced Manufacturing Is at Risk.,136495884,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The U.S. could face a second version of the “China shock” that hollowed out parts of the U.S. manufacturing sector, according to Dan Wang, a veteran China technology analyst.  The first China shock kept prices low for Americans and boosted corporate profitability.  It also helped China transform into a more formidable rival, feeding the current frictions in the U.S.-China relationship.",https://finnhub.io/api/news?id=850292052d1c0a7a2f63dfb7d5c37273a14e9bc420558fbc9ca6bd344ab50a71
company,2025-08-23 05:00:57,The Guns N’ Roses-inspired company helping to make job search less soul-crushing,136495885,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"As a fan of rock band Gun N’ Roses, Jérémy Clédat wanted to start his company with a name that resonated with the global job search market.",https://finnhub.io/api/news?id=01ebf524fba8ec60e739cfab45a16b7d5294a516e1158a9db36238ffab7015cd
company,2025-08-23 03:56:58,Apple (AAPL) off the Hook on Britain’s iPhone ‘Backdoor’ Push,136495886,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the best stocks to buy according to billionaire Ken Fisher. On August 19, U.S. Director of National Intelligence Tulsi Gabbard, confirmed that Britain has dropped its demand for the company to provide a backdoor to its encrypted devices. British authorities were pushing the iPhone maker to provide a backdoor […]",https://finnhub.io/api/news?id=a98cd2b33fc9c36638974f17b290dc1f9f9a5c17ae1a7662d24e54cd8f5f3662
company,2025-08-23 01:40:06,Bernstein Reiterates Market Perform on Alphabet (GOOGL) Amid AI Competition,136495887,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Alphabet Inc. (NASDAQ:GOOGL) is one of the Must-Watch AI Stocks for Investors. On August 19, Bernstein SocGen Group analyst Mark Shmulik reiterated a Market Perform rating on the stock with a $185.00 price target. Drawing parallels between the current artificial intelligence landscape and the mobile platform wars of the early 2010s, the firm noted that they […]",https://finnhub.io/api/news?id=52e18599d510ed5d44cc4be72d8bce573a555e0a3d6b252b19a42c7a6cb4f948
company,2025-08-23 00:30:00,"Prediction: This Unstoppable Stock Will Join Nvidia, Microsoft, and Apple in the $3 Trillion Club Before 2029",136495867,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,This tech giant is firing on all cylinders.,https://finnhub.io/api/news?id=06994cc452da8b68a81d3fd95c7879eb25b2ad61afb29c7393e040155999f3e9
company,2025-08-30 22:00:00,Apple CEO Tim Cook Just Delivered Incredible News for Broadcom Investors,136594516,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Apple is investing an additional $100 billion into U.S. manufacturing.,https://finnhub.io/api/news?id=6f87198977e7bc8344d7427388f1f650c831ddc49fb4595e3c53e3072dc388b5
company,2025-08-30 16:10:00,"Will 2025's 3 Best-Performing ""Ten Titans"" Stocks Lead the Group Again in 2026?",136594517,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Oracle, Netflix, and Nvidia are up more than 35% year to date, adding to their outsized gains in recent years.",https://finnhub.io/api/news?id=cf8fca7e31ff6f51849f6c235e30c86960edf397941744622aeb4a66930f7195
company,2025-08-30 16:05:00,"Prediction: This Artificial Intelligence (AI) Semiconductor Stock Will Join Nvidia, Microsoft, Apple, Alphabet, and Amazon in the $2 Trillion Club by 2028. (Hint: Not Broadcom)",136594519,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"This company is growing quickly, and its stock is a bargain at the current price.",https://finnhub.io/api/news?id=8593145cac869ed243bb5f233b1a6d5038b85c570434d3bfb7f9a79668d39778
company,2025-08-30 13:29:19,Apple’s (AAPL) September 9 “Awe-Dropping” Event Could Spark iPhone Upgrade Cycle,136581218,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Hit with New Analyst Ratings. On August 26, Goldman Sachs analyst Michael Ng reiterated a Buy rating on the stock with a $266.00 price target. The firm asserted that even though September product events have had “nominal impacts” on day-of stock price performance in the past, the […]",https://finnhub.io/api/news?id=d5f419c7948babf1047c8ae15507c52c5596f86fdd323256e94fab04b5bebe8f
company,2025-08-30 12:00:00,3 Magnificent Stocks to Buy in September,136581219,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,These companies can help strengthen your long-term portfolio.,https://finnhub.io/api/news?id=3ac9b574745bda7e3053ff1a873a1c376d252412eea8f61bc95fc2dfcfe2d3a8
company,2025-08-30 11:00:00,Apple’s Tim Cook gifted Trump a 24K gold plaque — how to get your share of the highly coveted precious metal,136581220,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,There are several ways for investors to get in on the gold rush.,https://finnhub.io/api/news?id=1af492a43f470cafd00298c12eb6b09c0bfa46e23e8b2aa9fc841f025558b8a2
company,2025-08-30 09:30:02,What to expect at the upcoming iPhone launch event,136579516,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Investing.com -- Bank of America said investor expectations remain restrained ahead of Apple’s next iPhone launch, expected on early Sept.",https://finnhub.io/api/news?id=01c082ebb6bcee7df3ef672e5f1d1b559ec7d9735bccaf10c7d62c4c2481ebfc
company,2025-08-30 09:05:00,Intrinsic Value Is Subjective: A Big Problem And A Big Opportunity For Investors,136580579,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/652567306/image_652567306.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Discover why market prices deviate from intrinsic value, disproving EMH.",https://finnhub.io/api/news?id=8c7548e6fee21f0944ce1990205b42c8b5ab923cb216467775efcda60e12fd31
company,2025-08-30 08:44:00,Warren Buffett Just Sold $4 Billion of Apple Stock. He Used $1.5 Billion of the Money to Buy This Beaten-Down Stock.,136579517,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The ""Oracle of Omaha"" swapped iPhones for insurance in the latest quarter.",https://finnhub.io/api/news?id=fce5b69a7b781f3d328e2fe60c6664a2d825d04bf673ce7255d9c7b62dc4636f
company,2025-08-30 08:10:00,"Meta Platforms and Apple Just Gave This Fellow ""Magnificent Seven"" Stock Great News",136579494,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Both Meta and Apple could spend billions per year with this AI giant.,https://finnhub.io/api/news?id=95fec353af6106b70eaaaf6efda97275cc2c31f592481a42e2571a723f911371
company,2025-08-30 05:30:00,Warren Buffett Turns 95 Today. 10 of His Biggest Investing Lessons.,136579519,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Berkshire Hathaway’s CEO is marking a milestone. These takeaways from his long career are worth considering.,https://finnhub.io/api/news?id=38d5d37ebd1a3da3841572f72409ecb0d663171306409da4a693d1b5cf4e5d1d
